servicio;latitud;longitud;correlativo
F14I_fma;-33.5766052;-70.57663029;13
F14I_fma;-33.57690424;-70.57651722;14
F14I_fma;-33.57723394;-70.5754135;15
F14I_fma;-33.58023344;-70.57143841;16
F14I_fma;-33.57967693;-70.55624738;17
F14I_fma;-33.5843288;-70.55565209;18
F14I_fma;-33.58532294;-70.56335249;19
F14I_fma;-33.58807627;-70.56313278;20
F14I_fma;-33.59642858;-70.55801383;21
F14I_fma;-33.59694784;-70.56617014;22
F14I_fma;-33.60434226;-70.56478425;23
F14I_fma;-33.60586942;-70.57661322;24
F14I_fma;-33.61384274;-70.57509852;25
F14I_fmi;-33.59369744;-70.60238331;0
F14I_fmi;-33.59425805;-70.60713512;1
F14I_fmi;-33.59135693;-70.60762008;2
F14I_fmi;-33.58686868;-70.60948711;3
F14I_fmi;-33.58527131;-70.60957597;4
F14I_fmi;-33.58421667;-70.60189553;5
F14I_fmi;-33.58209219;-70.60229802;6
F14I_fmi;-33.57925609;-70.58161308;7
F14I_fmi;-33.57403989;-70.58260605;8
F14I_fmi;-33.57394609;-70.58077284;9
F14I_fmi;-33.57429324;-70.58042364;10
F14I_fmi;-33.57559623;-70.58008108;11
F14I_fmi;-33.5766052;-70.57663029;12
F14I_fmi;-33.57690424;-70.57651722;13
F14I_fmi;-33.57723394;-70.5754135;14
F14I_fmi;-33.58023344;-70.57143841;15
F14I_fmi;-33.57967693;-70.55624738;16
F14I_fmi;-33.5843288;-70.55565209;17
F14I_fmi;-33.58532294;-70.56335249;18
F14I_fmi;-33.58807627;-70.56313278;19
F14I_fmi;-33.59642858;-70.55801383;20
F14I_fmi;-33.59694784;-70.56617014;21
F14I_fmi;-33.60276937;-70.56507914;22
F14I_fmi;-33.60359215;-70.57131248;23
F14I_fmi;-33.60523705;-70.57102978;24
F14I_fmi;-33.60586942;-70.57661322;25
F14I_fmi;-33.61384274;-70.57509852;26
F14I_fsa;-33.59369744;-70.60238331;0
F14I_fsa;-33.59353377;-70.60039751;1
F14I_fsa;-33.58584387;-70.60159158;2
F14I_fsa;-33.58715957;-70.60930933;3
F14I_fsa;-33.58527131;-70.60957597;4
F14I_fsa;-33.58421667;-70.60189553;5
F14I_fsa;-33.58209219;-70.60229802;6
F14I_fsa;-33.57925609;-70.58161308;7
F14I_fsa;-33.57403989;-70.58260605;8
F14I_fsa;-33.57394609;-70.58077284;9
F14I_fsa;-33.57429324;-70.58042364;10
F14I_fsa;-33.57559623;-70.58008108;11
F14I_fsa;-33.5766052;-70.57663029;12
F14I_fsa;-33.57690424;-70.57651722;13
F14I_fsa;-33.57723394;-70.5754135;14
F14I_fsa;-33.58023344;-70.57143841;15
F14I_fsa;-33.57967693;-70.55624738;16
F14I_fsa;-33.5843288;-70.55565209;17
F14I_fsa;-33.58532294;-70.56335249;18
F14I_fsa;-33.58807627;-70.56313278;19
F14I_fsa;-33.59642858;-70.55801383;20
F14I_fsa;-33.59694784;-70.56617014;21
F14I_fsa;-33.60434226;-70.56478425;22
F14I_fsa;-33.60586942;-70.57661322;23
F14I_fsa;-33.61384274;-70.57509852;24
F14I_fvi;-33.59369744;-70.60238331;0
F14I_fvi;-33.59353377;-70.60039751;1
F14I_fvi;-33.58823939;-70.60115097;2
F14I_fvi;-33.58944322;-70.60845739;3
F14I_fvi;-33.58686868;-70.60948711;4
F14I_fvi;-33.58527131;-70.60957597;5
F14I_fvi;-33.58447174;-70.60378583;6
F14I_fvi;-33.58229289;-70.60420882;7
F14I_fvi;-33.57925609;-70.58161308;8
F14I_fvi;-33.57403989;-70.58260605;9
F14I_fvi;-33.57394609;-70.58077284;10
F14I_fvi;-33.57429324;-70.58042364;11
F14I_fvi;-33.57559623;-70.58008108;12
F14I_fvi;-33.5766052;-70.57663029;13
F14I_fvi;-33.57690424;-70.57651722;14
F14I_fvi;-33.57723394;-70.5754135;15
F14I_fvi;-33.58023344;-70.57143841;16
F14I_fvi;-33.57967693;-70.55624738;17
F14I_fvi;-33.5843288;-70.55565209;18
F14I_fvi;-33.58532294;-70.56335249;19
F14I_fvi;-33.58807627;-70.56313278;20
F14I_fvi;-33.59642858;-70.55801383;21
F14I_fvi;-33.59694784;-70.56617014;22
F14I_fvi;-33.60434226;-70.56478425;23
F14I_fvi;-33.60586942;-70.57661322;24
F14I_fvi;-33.61384274;-70.57509852;25
F14R;-33.61384274;-70.57509852;0
F14R;-33.61374361;-70.57438534;1
F14R;-33.61307902;-70.57416846;2
F14R;-33.60916244;-70.57508882;3
F14R;-33.60857166;-70.57048671;4
F14R;-33.60523705;-70.57102978;5
F14R;-33.60442368;-70.56476416;6
F14R;-33.59706532;-70.56615071;7
F14R;-33.59652214;-70.5577461;8
F14R;-33.58841668;-70.56260015;9
F14R;-33.58691569;-70.55504123;10
F14R;-33.57966201;-70.5559993;11
F14R;-33.57966617;-70.55207754;12
F14R;-33.57943337;-70.55194408;13
F14R;-33.58012607;-70.57137182;14
F14R;-33.57706592;-70.57515187;15
F14R;-33.57559623;-70.58008108;16
F14R;-33.57429324;-70.58042364;17
F14R;-33.57394609;-70.58077284;18
F14R;-33.57410747;-70.58296281;19
F14R;-33.57929456;-70.58213094;20
F14R;-33.5820288;-70.6023184;21
F14R;-33.58421667;-70.60189553;22
F14R;-33.58537067;-70.61025663;23
F14R;-33.58726809;-70.60997941;24
F14R;-33.58970641;-70.60902259;25
F14R;-33.58925061;-70.60801202;26
F14R;-33.58823939;-70.60115097;27
F14R;-33.59130319;-70.60063648;28
F14R;-33.59156299;-70.60077058;29
F14R;-33.59179906;-70.60273612;30
F14R;-33.59369744;-70.60238331;31
F14R_fdo;-33.61384274;-70.57509852;0
F14R_fdo;-33.61374361;-70.57438534;1
F14R_fdo;-33.61307902;-70.57416846;2
F14R_fdo;-33.60916244;-70.57508882;3
F14R_fdo;-33.60857166;-70.57048671;4
F14R_fdo;-33.60523705;-70.57102978;5
F14R_fdo;-33.60442368;-70.56476416;6
F14R_fdo;-33.60139537;-70.56533452;7
F14R_fdo;-33.60071547;-70.55632352;8
F14R_fdo;-33.59740607;-70.55701842;9
F14R_fdo;-33.59642174;-70.55784128;10
F14R_fdo;-33.58846162;-70.56261174;11
F14R_fdo;-33.58691569;-70.55504123;12
F14R_fdo;-33.57966201;-70.5559993;13
F14R_fdo;-33.57966617;-70.55207754;14
F14R_fdo;-33.57943337;-70.55194408;15
F14R_fdo;-33.58012607;-70.57137182;16
F14R_fdo;-33.57706592;-70.57515187;17
F14R_fdo;-33.57559623;-70.58008108;18
F14R_fdo;-33.57429324;-70.58042364;19
F14R_fdo;-33.57394609;-70.58077284;20
F14R_fdo;-33.57410747;-70.58296281;21
F14R_fdo;-33.57929456;-70.58213094;22
F14R_fdo;-33.5820288;-70.6023184;23
F14R_fdo;-33.58421667;-70.60189553;24
F14R_fdo;-33.58537067;-70.61025663;25
F14R_fdo;-33.58726809;-70.60997941;26
F14R_fdo;-33.58970641;-70.60902259;27
F14R_fdo;-33.58925061;-70.60801202;28
F14R_fdo;-33.58823939;-70.60115097;29
F14R_fdo;-33.59130319;-70.60063648;30
F14R_fdo;-33.59156299;-70.60077058;31
F14R_fdo;-33.59179906;-70.60273612;32
F14R_fdo;-33.59369744;-70.60238331;33
F14R_fma;-33.61384274;-70.57509852;0
F14R_fma;-33.61374361;-70.57438534;1
F14R_fma;-33.61307902;-70.57416846;2
F14R_fma;-33.60916244;-70.57508882;3
F14R_fma;-33.60857166;-70.57048671;4
F14R_fma;-33.60523705;-70.57102978;5
F14R_fma;-33.60442368;-70.56476416;6
F14R_fma;-33.59706532;-70.56615071;7
F14R_fma;-33.59652214;-70.5577461;8
F14R_fma;-33.58841668;-70.56260015;9
F14R_fma;-33.58691569;-70.55504123;10
F14R_fma;-33.57966201;-70.5559993;11
F14R_fma;-33.57966617;-70.55207754;12
F14R_fma;-33.57943337;-70.55194408;13
F14R_fma;-33.58012607;-70.57137182;14
F14R_fma;-33.57706592;-70.57515187;15
F14R_fma;-33.57559623;-70.58008108;16
F14R_fma;-33.57429324;-70.58042364;17
F14R_fma;-33.57394609;-70.58077284;18
F14R_fma;-33.57410747;-70.58296281;19
F14R_fma;-33.57929456;-70.58213094;20
F14R_fma;-33.58242373;-70.6052456;21
F14R_fma;-33.58462062;-70.60482297;22
F14R_fma;-33.58537067;-70.61025663;23
F14R_fma;-33.58726809;-70.60997941;24
F14R_fma;-33.58970641;-70.60902259;25
F14R_fma;-33.58925061;-70.60801202;26
F14R_fma;-33.58823939;-70.60115097;27
F14R_fma;-33.59130319;-70.60063648;28
F14R_fma;-33.59156299;-70.60077058;29
F14R_fma;-33.59179906;-70.60273612;30
F14R_fma;-33.59369744;-70.60238331;31
F14R_fmi;-33.61384274;-70.57509852;0
F14R_fmi;-33.61374361;-70.57438534;1
F14R_fmi;-33.61307902;-70.57416846;2
F14R_fmi;-33.60916244;-70.57508882;3
F14R_fmi;-33.60857166;-70.57048671;4
F14R_fmi;-33.60359215;-70.57131248;5
F14R_fmi;-33.60276937;-70.56507914;6
F14R_fmi;-33.59706532;-70.56615071;7
F14R_fmi;-33.59652214;-70.5577461;8
F14R_fmi;-33.58841668;-70.56260015;9
F14R_fmi;-33.58691569;-70.55504123;10
F14R_fmi;-33.57966201;-70.5559993;11
F14R_fmi;-33.57966617;-70.55207754;12
F14R_fmi;-33.57943337;-70.55194408;13
F14R_fmi;-33.58012607;-70.57137182;14
F14R_fmi;-33.57706592;-70.57515187;15
F14R_fmi;-33.57559623;-70.58008108;16
F14R_fmi;-33.57429324;-70.58042364;17
F14R_fmi;-33.57394609;-70.58077284;18
F14R_fmi;-33.57410747;-70.58296281;19
F14R_fmi;-33.57929456;-70.58213094;20
F14R_fmi;-33.5820288;-70.6023184;21
F14R_fmi;-33.58421667;-70.60189553;22
F14R_fmi;-33.58537067;-70.61025663;23
F14R_fmi;-33.58726809;-70.60997941;24
F14R_fmi;-33.59242437;-70.60806015;25
F14R_fmi;-33.59801882;-70.60711867;26
F14R_fmi;-33.59794705;-70.60639532;27
F14R_fmi;-33.59425805;-70.60713512;28
F14R_fmi;-33.59369744;-70.60238331;29
F14R_fsa;-33.61384274;-70.57509852;0
F14R_fsa;-33.61374361;-70.57438534;1
F14R_fsa;-33.61307902;-70.57416846;2
F14R_fsa;-33.6058621;-70.57577244;3
F14R_fsa;-33.60442368;-70.56476416;4
F14R_fsa;-33.59706532;-70.56615071;5
F14R_fsa;-33.59652214;-70.5577461;6
F14R_fsa;-33.58841668;-70.56260015;7
F14R_fsa;-33.58691569;-70.55504123;8
F14R_fsa;-33.57966201;-70.5559993;9
F14R_fsa;-33.57966617;-70.55207754;10
F14R_fsa;-33.57943337;-70.55194408;11
F14R_fsa;-33.58012607;-70.57137182;12
F14R_fsa;-33.57706592;-70.57515187;13
F14R_fsa;-33.57559623;-70.58008108;14
F14R_fsa;-33.57429324;-70.58042364;15
F14R_fsa;-33.57394609;-70.58077284;16
F14R_fsa;-33.57410747;-70.58296281;17
F14R_fsa;-33.57929456;-70.58213094;18
F14R_fsa;-33.5820288;-70.6023184;19
F14R_fsa;-33.58421667;-70.60189553;20
F14R_fsa;-33.58537067;-70.61025663;21
F14R_fsa;-33.58726809;-70.60997941;22
F14R_fsa;-33.58970641;-70.60902259;23
F14R_fsa;-33.58924229;-70.60795799;24
F14R_fsa;-33.58749815;-70.60823811;25
F14R_fsa;-33.58712472;-70.6085221;26
F14R_fsa;-33.58695622;-70.60830347;27
F14R_fsa;-33.58584387;-70.60159158;28
F14R_fsa;-33.59130319;-70.60063648;29
F14R_fsa;-33.59156299;-70.60077058;30
F14R_fsa;-33.59179906;-70.60273612;31
F14R_fsa;-33.59369744;-70.60238331;32
F14R_fvi;-33.61384274;-70.57509852;0
F14R_fvi;-33.61374361;-70.57438534;1
F14R_fvi;-33.61307902;-70.57416846;2
F14R_fvi;-33.60916244;-70.57508882;3
F14R_fvi;-33.60857166;-70.57048671;4
F14R_fvi;-33.60523705;-70.57102978;5
F14R_fvi;-33.60442368;-70.56476416;6
F14R_fvi;-33.59706532;-70.56615071;7
F14R_fvi;-33.59652214;-70.5577461;8
F14R_fvi;-33.58841668;-70.56260015;9
F14R_fvi;-33.58691569;-70.55504123;10
F14R_fvi;-33.57966201;-70.5559993;11
F14R_fvi;-33.57966617;-70.55207754;12
F14R_fvi;-33.57943337;-70.55194408;13
F14R_fvi;-33.58012607;-70.57137182;14
F14R_fvi;-33.57706592;-70.57515187;15
F14R_fvi;-33.57559623;-70.58008108;16
F14R_fvi;-33.57429324;-70.58042364;17
F14R_fvi;-33.57394609;-70.58077284;18
F14R_fvi;-33.57410747;-70.58296281;19
F14R_fvi;-33.57929456;-70.58213094;20
F14R_fvi;-33.58242373;-70.6052456;21
F14R_fvi;-33.58462062;-70.60482297;22
F14R_fvi;-33.58537067;-70.61025663;23
F14R_fvi;-33.58726809;-70.60997941;24
F14R_fvi;-33.58970641;-70.60902259;25
F14R_fvi;-33.58925061;-70.60801202;26
F14R_fvi;-33.58823939;-70.60115097;27
F14R_fvi;-33.59130319;-70.60063648;28
F14R_fvi;-33.59156299;-70.60077058;29
F14R_fvi;-33.59179906;-70.60273612;30
F14R_fvi;-33.59369744;-70.60238331;31
F15I;-33.63387855;-70.6109865;0
F15I;-33.63460094;-70.61091371;1
F15I;-33.63474916;-70.61130458;2
F15I;-33.62490386;-70.61250105;3
F15I;-33.62114157;-70.61263576;4
F15I;-33.62209307;-70.61780607;5
F15I;-33.61900711;-70.61794241;6
F15I;-33.6184532;-70.61754401;7
F15I;-33.61828748;-70.61297063;8
F15I;-33.61689552;-70.61321416;9
F15I;-33.61559294;-70.60242201;10
F15I;-33.61569097;-70.60111961;11
F15I;-33.61448123;-70.59354148;12
F15I;-33.61439718;-70.59096386;13
F15I;-33.61488668;-70.59076806;14
F15I;-33.61015856;-70.59167277;15
F15I;-33.61076495;-70.59849566;16
F15I;-33.61102071;-70.59894228;17
F15I;-33.61119801;-70.60057305;18
F15I;-33.6079102;-70.60097572;19
F15I;-33.60703902;-70.59231597;20
F15I;-33.60488558;-70.59286913;21
F15I;-33.60401597;-70.58544917;22
F15I;-33.60771334;-70.58475164;23
F15I;-33.60835913;-70.58432157;24
F15I;-33.60649935;-70.58095728;25
F15I;-33.60577121;-70.57653599;26
F15I;-33.56943775;-70.58353471;27
F15I_fmisa;-33.63387855;-70.6109865;0
F15I_fmisa;-33.63460094;-70.61091371;1
F15I_fmisa;-33.63474916;-70.61130458;2
F15I_fmisa;-33.61689552;-70.61321416;3
F15I_fmisa;-33.61559294;-70.60242201;4
F15I_fmisa;-33.61569097;-70.60111961;5
F15I_fmisa;-33.61448123;-70.59354148;6
F15I_fmisa;-33.61439718;-70.59096386;7
F15I_fmisa;-33.61488668;-70.59076806;8
F15I_fmisa;-33.61015856;-70.59167277;9
F15I_fmisa;-33.61076495;-70.59849566;10
F15I_fmisa;-33.61102071;-70.59894228;11
F15I_fmisa;-33.61119801;-70.60057305;12
F15I_fmisa;-33.6079102;-70.60097572;13
F15I_fmisa;-33.60703902;-70.59231597;14
F15I_fmisa;-33.60488558;-70.59286913;15
F15I_fmisa;-33.60401597;-70.58544917;16
F15I_fmisa;-33.60771334;-70.58475164;17
F15I_fmisa;-33.60835913;-70.58432157;18
F15I_fmisa;-33.60649935;-70.58095728;19
F15I_fmisa;-33.60577121;-70.57653599;20
F15I_fmisa;-33.56943775;-70.58353471;21
F15I_fsado;-33.63387855;-70.6109865;0
F15I_fsado;-33.63460094;-70.61091371;1
F15I_fsado;-33.63474916;-70.61130458;2
F15I_fsado;-33.61689552;-70.61321416;3
F15I_fsado;-33.61559294;-70.60242201;4
F15I_fsado;-33.61569097;-70.60111961;5
F15I_fsado;-33.61448123;-70.59354148;6
F15I_fsado;-33.61439718;-70.59096386;7
F15I_fsado;-33.61488668;-70.59076806;8
F15I_fsado;-33.61015856;-70.59167277;9
F15I_fsado;-33.61076495;-70.59849566;10
F15I_fsado;-33.61102071;-70.59894228;11
F15I_fsado;-33.61119801;-70.60057305;12
F15I_fsado;-33.6079102;-70.60097572;13
F15I_fsado;-33.60703902;-70.59231597;14
F15I_fsado;-33.60488558;-70.59286913;15
F15I_fsado;-33.60401597;-70.58544917;16
F15I_fsado;-33.60771334;-70.58475164;17
F15I_fsado;-33.60835913;-70.58432157;18
F15I_fsado;-33.60649935;-70.58095728;19
F15I_fsado;-33.60577121;-70.57653599;20
F15I_fsado;-33.56943775;-70.58353471;21
F15R;-33.56943775;-70.58353471;0
F15R;-33.56811026;-70.57236062;1
F15R;-33.5695937;-70.57201046;2
F15R;-33.57222314;-70.57160565;3
F15R;-33.57222379;-70.57297388;4
F15R;-33.57141314;-70.57360557;5
F15R;-33.57107842;-70.57439671;6
F15R;-33.57114272;-70.57784529;7
F15R;-33.57354732;-70.57739347;8
F15R;-33.57410239;-70.58053867;9
F15R;-33.57384973;-70.58125589;10
F15R;-33.57408235;-70.58281152;11
F15R;-33.59218198;-70.57927358;12
F15R;-33.59438506;-70.57906589;13
F15R;-33.60586942;-70.57661322;14
F15R;-33.60644402;-70.58105326;15
F15R;-33.60825122;-70.58429804;16
F15R;-33.60771334;-70.58475164;17
F15R;-33.60391652;-70.5854689;18
F15R;-33.60477711;-70.59288869;19
F15R;-33.60706288;-70.5925643;20
F15R;-33.6079102;-70.60097572;21
F15R;-33.61119801;-70.60057305;22
F15R;-33.61102071;-70.59894228;23
F15R;-33.61076495;-70.59849566;24
F15R;-33.61013706;-70.59194182;25
F15R;-33.61437679;-70.59114672;26
F15R;-33.61507198;-70.59807937;27
F15R;-33.61537792;-70.59882874;28
F15R;-33.61569097;-70.60111961;29
F15R;-33.61559294;-70.60242201;30
F15R;-33.61689552;-70.61321416;31
F15R;-33.61829481;-70.61310011;32
F15R;-33.6184532;-70.61754401;33
F15R;-33.61900711;-70.61794241;34
F15R;-33.62214801;-70.61774242;35
F15R;-33.62128427;-70.61275699;36
F15R;-33.62500135;-70.61263223;37
F15R;-33.63474916;-70.61130458;38
F15R;-33.63460094;-70.61091371;39
F15R;-33.63387855;-70.6109865;40
F15R_fdo;-33.56943775;-70.58353471;0
F15R_fdo;-33.5637699;-70.58458386;1
F15R_fdo;-33.56255937;-70.57768914;2
F15R_fdo;-33.56857472;-70.57625805;3
F15R_fdo;-33.56811026;-70.57236062;4
F15R_fdo;-33.5695937;-70.57201046;5
F15R_fdo;-33.57222314;-70.57160565;6
F15R_fdo;-33.57222379;-70.57297388;7
F15R_fdo;-33.57141314;-70.57360557;8
F15R_fdo;-33.57107842;-70.57439671;9
F15R_fdo;-33.57114272;-70.57784529;10
F15R_fdo;-33.57354732;-70.57739347;11
F15R_fdo;-33.57410239;-70.58053867;12
F15R_fdo;-33.57384973;-70.58125589;13
F15R_fdo;-33.57408235;-70.58281152;14
F15R_fdo;-33.59218198;-70.57927358;15
F15R_fdo;-33.59438506;-70.57906589;16
F15R_fdo;-33.60586942;-70.57661322;17
F15R_fdo;-33.60644402;-70.58105326;18
F15R_fdo;-33.60825122;-70.58429804;19
F15R_fdo;-33.60771334;-70.58475164;20
F15R_fdo;-33.60391652;-70.5854689;21
F15R_fdo;-33.60477711;-70.59288869;22
F15R_fdo;-33.60706288;-70.5925643;23
F15R_fdo;-33.6079102;-70.60097572;24
F15R_fdo;-33.61119801;-70.60057305;25
F15R_fdo;-33.61102071;-70.59894228;26
F15R_fdo;-33.61076495;-70.59849566;27
F15R_fdo;-33.61013706;-70.59194182;28
F15R_fdo;-33.61437679;-70.59114672;29
F15R_fdo;-33.61507198;-70.59807937;30
F15R_fdo;-33.61537792;-70.59882874;31
F15R_fdo;-33.61569097;-70.60111961;32
F15R_fdo;-33.61559294;-70.60242201;33
F15R_fdo;-33.61689552;-70.61321416;34
F15R_fdo;-33.61829481;-70.61310011;35
F15R_fdo;-33.6184532;-70.61754401;36
F15R_fdo;-33.61900711;-70.61794241;37
F15R_fdo;-33.62214801;-70.61774242;38
F15R_fdo;-33.62128427;-70.61275699;39
F15R_fdo;-33.62500135;-70.61263223;40
F15R_fdo;-33.63474916;-70.61130458;41
F15R_fdo;-33.63460094;-70.61091371;42
F15R_fdo;-33.63387855;-70.6109865;43
F15R_fmi;-33.56943775;-70.58353471;0
F15R_fmi;-33.56857472;-70.57625805;1
F15R_fmi;-33.56999519;-70.57589604;2
F15R_fmi;-33.57031964;-70.578035;3
F15R_fmi;-33.57354732;-70.57739347;4
F15R_fmi;-33.57410239;-70.58053867;5
F15R_fmi;-33.57384973;-70.58125589;6
F15R_fmi;-33.57408235;-70.58281152;7
F15R_fmi;-33.59218198;-70.57927358;8
F15R_fmi;-33.59438506;-70.57906589;9
F15R_fmi;-33.60586942;-70.57661322;10
F15R_fmi;-33.60644402;-70.58105326;11
F15R_fmi;-33.60825122;-70.58429804;12
F15R_fmi;-33.60771334;-70.58475164;13
F15R_fmi;-33.60391652;-70.5854689;14
F15R_fmi;-33.60477711;-70.59288869;15
F15R_fmi;-33.60706288;-70.5925643;16
F15R_fmi;-33.6079102;-70.60097572;17
F15R_fmi;-33.61119801;-70.60057305;18
F15R_fmi;-33.61102071;-70.59894228;19
F15R_fmi;-33.61076495;-70.59849566;20
F15R_fmi;-33.61013706;-70.59194182;21
F15R_fmi;-33.61437679;-70.59114672;22
F15R_fmi;-33.61507198;-70.59807937;23
F15R_fmi;-33.61537792;-70.59882874;24
F15R_fmi;-33.61569097;-70.60111961;25
F15R_fmi;-33.61559294;-70.60242201;26
F15R_fmi;-33.61689552;-70.61321416;27
F15R_fmi;-33.62500135;-70.61263223;28
F15R_fmi;-33.63474916;-70.61130458;29
F15R_fmi;-33.63460094;-70.61091371;30
F15R_fmi;-33.63387855;-70.6109865;31
F15R_fsa;-33.56943775;-70.58353471;0
F15R_fsa;-33.56811026;-70.57236062;1
F15R_fsa;-33.5695937;-70.57201046;2
F15R_fsa;-33.57222314;-70.57160565;3
F15R_fsa;-33.57222379;-70.57297388;4
F15R_fsa;-33.57141314;-70.57360557;5
F15R_fsa;-33.57107842;-70.57439671;6
F15R_fsa;-33.57114272;-70.57784529;7
F15R_fsa;-33.57354732;-70.57739347;8
F15R_fsa;-33.57410239;-70.58053867;9
F15R_fsa;-33.57384973;-70.58125589;10
F15R_fsa;-33.57408235;-70.58281152;11
F15R_fsa;-33.59218198;-70.57927358;12
F15R_fsa;-33.59438506;-70.57906589;13
F15R_fsa;-33.60586942;-70.57661322;14
F15R_fsa;-33.60644402;-70.58105326;15
F15R_fsa;-33.60825122;-70.58429804;16
F15R_fsa;-33.60771334;-70.58475164;17
F15R_fsa;-33.60391652;-70.5854689;18
F15R_fsa;-33.60477711;-70.59288869;19
F15R_fsa;-33.60706288;-70.5925643;20
F15R_fsa;-33.6079102;-70.60097572;21
F15R_fsa;-33.61119801;-70.60057305;22
F15R_fsa;-33.61102071;-70.59894228;23
F15R_fsa;-33.61076495;-70.59849566;24
F15R_fsa;-33.61013706;-70.59194182;25
F15R_fsa;-33.61437679;-70.59114672;26
F15R_fsa;-33.61507198;-70.59807937;27
F15R_fsa;-33.61537792;-70.59882874;28
F15R_fsa;-33.61569097;-70.60111961;29
F15R_fsa;-33.61559294;-70.60242201;30
F15R_fsa;-33.61689552;-70.61321416;31
F15R_fsa;-33.62500135;-70.61263223;32
F15R_fsa;-33.63474916;-70.61130458;33
F15R_fsa;-33.63460094;-70.61091371;34
F15R_fsa;-33.63387855;-70.6109865;35
F15R_fsado;-33.56943775;-70.58353471;0
F15R_fsado;-33.56811026;-70.57236062;1
F15R_fsado;-33.5695937;-70.57201046;2
F15R_fsado;-33.57222314;-70.57160565;3
F15R_fsado;-33.57222379;-70.57297388;4
F15R_fsado;-33.57141314;-70.57360557;5
F15R_fsado;-33.57107842;-70.57439671;6
F15R_fsado;-33.57114272;-70.57784529;7
F15R_fsado;-33.57354732;-70.57739347;8
F15R_fsado;-33.57410239;-70.58053867;9
F15R_fsado;-33.57384973;-70.58125589;10
F15R_fsado;-33.57408235;-70.58281152;11
F15R_fsado;-33.59218198;-70.57927358;12
F15R_fsado;-33.59438506;-70.57906589;13
F15R_fsado;-33.60586942;-70.57661322;14
F15R_fsado;-33.60644402;-70.58105326;15
F15R_fsado;-33.60825122;-70.58429804;16
F15R_fsado;-33.60771334;-70.58475164;17
F15R_fsado;-33.60391652;-70.5854689;18
F15R_fsado;-33.60477711;-70.59288869;19
F15R_fsado;-33.60706288;-70.5925643;20
F15R_fsado;-33.6079102;-70.60097572;21
F15R_fsado;-33.61119801;-70.60057305;22
F15R_fsado;-33.61102071;-70.59894228;23
F15R_fsado;-33.61076495;-70.59849566;24
F15R_fsado;-33.61013706;-70.59194182;25
F15R_fsado;-33.61437679;-70.59114672;26
F15R_fsado;-33.61507198;-70.59807937;27
F15R_fsado;-33.61537792;-70.59882874;28
F15R_fsado;-33.61569097;-70.60111961;29
F15R_fsado;-33.61559294;-70.60242201;30
F15R_fsado;-33.61689552;-70.61321416;31
F15R_fsado;-33.62500135;-70.61263223;32
F15R_fsado;-33.63474916;-70.61130458;33
F15R_fsado;-33.63460094;-70.61091371;34
F15R_fsado;-33.63387855;-70.6109865;35
F16I;-33.59369744;-70.60238331;0
F16I;-33.59353377;-70.60039751;1
F16I;-33.58823939;-70.60115097;2
F16I;-33.58689709;-70.59125618;3
F16I;-33.5878919;-70.59103739;4
F16I;-33.58869753;-70.59150474;5
F16I;-33.59273822;-70.59076;6
F16I;-33.5920417;-70.58530545;7
F16I;-33.59597334;-70.58462306;8
F16I;-33.59556721;-70.58112414;9
F16I;-33.59469781;-70.57999833;10
F16I;-33.59443097;-70.57900207;11
F16I;-33.61384274;-70.57509852;12
F16I;-33.61450491;-70.58115735;13
F16I;-33.61560661;-70.58667461;14
F16I;-33.61871054;-70.5851362;15
F16I;-33.62064683;-70.58393204;16
F16I;-33.62089606;-70.58348387;17
F16I;-33.62089218;-70.58167287;18
F16I;-33.62058786;-70.58008274;19
F16I;-33.61912853;-70.57642353;20
F16I;-33.61863429;-70.5741617;21
F16I;-33.62287188;-70.57352731;22
F16I;-33.62384567;-70.57495717;23
F16I;-33.62600577;-70.57599902;24
F16I;-33.6278565;-70.57796239;25
F16I_fdo;-33.59369744;-70.60238331;0
F16I_fdo;-33.59353377;-70.60039751;1
F16I_fdo;-33.58823939;-70.60115097;2
F16I_fdo;-33.58689709;-70.59125618;3
F16I_fdo;-33.5878919;-70.59103739;4
F16I_fdo;-33.58869753;-70.59150474;5
F16I_fdo;-33.59273822;-70.59076;6
F16I_fdo;-33.5920417;-70.58530545;7
F16I_fdo;-33.59597334;-70.58462306;8
F16I_fdo;-33.59556721;-70.58112414;9
F16I_fdo;-33.59469781;-70.57999833;10
F16I_fdo;-33.59443097;-70.57900207;11
F16I_fdo;-33.61626509;-70.57466833;12
F16I_fdo;-33.61789288;-70.58560628;13
F16I_fdo;-33.62064683;-70.58393204;14
F16I_fdo;-33.62095636;-70.5829999;15
F16I_fdo;-33.62058786;-70.58008274;16
F16I_fdo;-33.61912853;-70.57642353;17
F16I_fdo;-33.61863429;-70.5741617;18
F16I_fdo;-33.62287188;-70.57352731;19
F16I_fdo;-33.62384567;-70.57495717;20
F16I_fdo;-33.62600577;-70.57599902;21
F16I_fdo;-33.6278565;-70.57796239;22
F16R;-33.6278565;-70.57796239;0
F16R;-33.62989144;-70.58032809;1
F16R;-33.62932817;-70.580652;2
F16R;-33.62817302;-70.58071714;3
F16R;-33.62533259;-70.5757496;4
F16R;-33.62384567;-70.57495717;5
F16R;-33.6229257;-70.57354985;6
F16R;-33.61863429;-70.5741617;7
F16R;-33.61912853;-70.57642353;8
F16R;-33.62058786;-70.58008274;9
F16R;-33.62089218;-70.58167287;10
F16R;-33.62089606;-70.58348387;11
F16R;-33.62030118;-70.58416286;12
